module,feature,loading,abs_loading,rank_abs
rna_module_006,PPP1R12C,0.018640626897908057,0.018640626897908057,3
rna_module_006,SCAF1,0.017737918992189763,0.017737918992189763,4
rna_module_006,CALM3,0.01704960875031485,0.01704960875031485,5
rna_module_006,FKRP,0.01697450076850947,0.01697450076850947,6
rna_module_006,HIC1,0.01691893039621272,0.01691893039621272,7
rna_module_006,MRPS30-DT,-0.016794586973688484,0.016794586973688484,8
rna_module_006,SHANK3,0.01670239887191803,0.01670239887191803,9
rna_module_006,EPN1,0.016654471354866942,0.016654471354866942,10
rna_module_006,MARK4,0.01647127702950913,0.01647127702950913,11
rna_module_006,AP2A1,0.016399522380572247,0.016399522380572247,12
rna_module_006,SNRNP70,0.01638528316740815,0.01638528316740815,13
rna_module_006,TMEM51,0.016371723911849188,0.016371723911849188,14
rna_module_006,AC087664,-0.016317224196385875,0.016317224196385875,15
rna_module_006,PRR12,0.016295575293762715,0.016295575293762715,16
rna_module_006,PRKD2,0.016295256965365476,0.016295256965365476,17
rna_module_006,RCN3,0.016201469171284944,0.016201469171284944,18
rna_module_006,BLOC1S3,0.01616837775534014,0.01616837775534014,19
