module,feature,loading,abs_loading,rank_abs
protein_module_002,AGID02138,0.09084747409860593,0.09084747409860593,23
protein_module_002,AGID00428,0.0906133134838263,0.0906133134838263,24
protein_module_002,AGID00404,-0.09036162037713891,0.09036162037713891,25
protein_module_003,AGID00502,0.1490156462630829,0.1490156462630829,1
protein_module_003,AGID02154,0.1474427256877331,0.1474427256877331,2
protein_module_003,AGID00098,0.14047444412214377,0.14047444412214377,3
protein_module_003,AGID00008,0.13552972797884894,0.13552972797884894,4
protein_module_003,AGID00393,0.1304239816628044,0.1304239816628044,5
protein_module_003,AGID00552,0.12869312640061226,0.12869312640061226,6
protein_module_003,AGID00034,0.12699621028682884,0.12699621028682884,7
protein_module_003,AGID00163,0.12255839235183116,0.12255839235183116,8
protein_module_003,AGID00036,0.12105917629912874,0.12105917629912874,9
